00EJMA,Annfield Plain
00QSMG,Langside
00QSMH,Southside Central
00QSMJ,Calton
00QSMK,Anderston/City
00QSML,Hillhead
00QSMM,Partick West
00QSMN,Garscadden/Scotstounhill
00QSMP,Drumchapel/Anniesland
00QSMQ,Maryhill/Kelvin
00QSMR,Canal
00QSMS,Springburn
00QSMT,East Centre
00QSMU,Shettleston
00QSMW,Baillieston
00QSMX,North East
00QTMA,North, West and Central Sutherland
00QTMB,Thurso
00QTMC,Wick
00QTMD,Landward Caithness
00QTME,East Sutherland and Edderton
00QTMF,Wester Ross, Strathpeffer and Lochalsh
00QTMG,Cromarty Firth
00QTMH,Tain and Easter Ross
00QTMJ,Dingwall and Seaforth
00QTMK,Black Isle
00QTML,Eilean a' Cheo
00QTMM,Caol and Mallaig
00QTMN,Aird and Loch Ness
00QTMP,Inverness West
00QTMQ,Inverness Central
00QTMR,Inverness Ness-Side
00QTMS,Inverness Millburn
00QTMT,Culloden and Ardersier
00QTMU,Nairn
00QTMW,Inverness South
00QTMX,Badenoch and Strathspey
00QTMY,Fort William and Ardnamurchan
00QUMA,Inverclyde East
00QUMB,Inverclyde East Central
00QUMC,Inverclyde North
00QUMD,Inverclyde South
00QUME,Inverclyde West
00QUMF,Inverclyde South West
00QWMA,Penicuik
00QWMB,Bonnyrigg
00QWMC,Dalkeith
00QWMD,Midlothian West
00QWME,Midlothian East
00QWMF,Midlothian South
00QXMA,Speyside Glenlivet
00QXMB,Keith and Cullen
00QXMC,Buckie
00QXMD,Fochabers Lhanbryde
00QXME,Heldon and Laich
00QXMF,Elgin City North
00QXMG,Elgin City South
00QXMH,Forres
00QYMA,Irvine West
00QYMB,Irvine East
00QYMC,Kilwinning
00QYMD,Saltcoats and Stevenston
00QYME,Ardrossan and Arran
00QYMF,Dalry and West Kilbride
00QYMG,Kilbirnie and Beith
00QYMH,North Coast and Cumbraes
00QZMA,Kilsyth
00QZMB,Cumbernauld North
00QZMC,Cumbernauld South
00QZMD,Abronhill, Kildrum and the Village
00QZME,Strathkelvin
00QZMF,Coatbridge North and Glenboig
00QZMG,Airdrie North
00QZMH,Airdrie Central
00QZMJ,Coatbridge West
00QZMK,Coatbridge South
00QZML,Airdrie South
00QZMM,Fortissat
00QZMN,Thorniewood
00QZMP,Bellshill
00QZMQ,Mossend and Holytown
00QZMR,Motherwell West
00QZMS,Motherwell North
00QZMT,Motherwell South East and Ravenscraig
00QZMU,Murdostoun
00QZMW,Wishaw
00RAMA,Kirkwall East
00RAMB,Kirkwall West and Orphir
00RAMC,Stromness and South Isles
00RAMD,West Mainland
00RAME,East Mainland, South Ronaldsay and Burray
00RAMF,North Isles
00RBMA,Carse of Gowrie
00RBMB,Strathmore
00RBMC,Blairgowrie and Glens
00RBMD,Highland
00RBME,Strathtay
00RBMF,Strathearn
00RBMG,Strathallan
00RBMH,Kinross-shire
00RBMJ,Almond and Earn
00RBMK,Perth City South
00RBML,Perth City North
00RBMM,Perth City Centre
00RCMA,Renfrew North
00RCMB,Renfrew South & Gallowhill
00RCMC,Paisley East & Ralston
00RCMD,Paisley North West
00RCME,Paisley South
00RCMF,Paisley South West
00RCMG,Johnstone South, Elderslie & Howwood
00RCMH,Johnstone North, Kilbarchan & Lochwinnoch
00RCMJ,Houston, Crosslee & Linwood
00RCMK,Bishopton, Bridge of Weir & Langbank
00RCML,Erskine & Inchinnan
00RDMA,North Isles
00RDMB,Shetland North
00RDMC,Shetland West
00RDMD,Shetland Central
00RDME,Shetland South
00RDMF,Lerwick North
00RDMG,Lerwick South
00REMA,Troon
00REMB,Prestwick
00REMC,Ayr North
00REMD,Ayr East
00REME,Ayr West
00REMF,Kyle
00REMG,Maybole, North Carrick and Coylton
00REMH,Girvan and South Carrick
00RFMA,Clydesdale West
00RFMB,Clydesdale North
00RFMC,Clydesdale East
00RFMD,Clydesdale South
00RFME,Avondale and Stonehouse
00RFMF,East Kilbride South
00RFMG,East Kilbride Central South
00RFMH,East Kilbride Central North
00RFMJ,East Kilbride West
00RFMK,East Kilbride East
00RFML,Rutherglen South
00RFMM,Rutherglen Central and North
00RFMN,Cambuslang West
00RFMP,Cambuslang East
00RFMQ,Blantyre
00RFMR,Bothwell and Uddingston
00RFMS,Hamilton North and East
00RFMT,Hamilton West and Earnock
00RFMU,Hamilton South
00RFMW,Larkhall
00RGMA,Trossachs and Teith
00RGMB,Forth and Endrick
00RGMC,Dunblane and Bridge of Allan
00RGMD,Castle
00RGME,Stirling West
00RGMF,Stirling East
00RGMG,Bannockburn
00RHMA,Linlithgow
00RHMB,Broxburn, Uphall and Winchburgh
00RHMC,Livingston North
00RHMD,Livingston South
00RHME,East Livingston and East Calder
00RHMF,Fauldhouse and the Breich Valley
00RHMG,Whitburn and Blackburn
00RHMH,Bathgate
00RHMJ,Armadale and Blackridge
00RJMA,Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas
00RJMB,Beinn na Foghla agus Uibhist a Tuath
00RJMC,Na Hearadh agus Ceann a Deas nan Loch
00RJMD,Sgir'Uige agus Ceann a Tuath nan Loch
00RJME,Sgire an Rubha
00RJMF,Steòrnabhagh a Deas
00RJMG,Steòrnabhagh a Tuath
00RJMH,Loch a Tuath
00RJMJ,An Taobh Siar agus Nis
